query,true_cardinality,time_s,status,error,pattern_path,sql
query_dense_4_38,10492,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_38.graph,
query_dense_4_39,12346,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_39.graph,
query_dense_4_4,22662,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_4.graph,
query_dense_4_40,15758,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_40.graph,
query_dense_4_41,11787,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_41.graph,
query_dense_4_42,5964,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_42.graph,
query_dense_4_43,26123,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_43.graph,
query_dense_4_44,15719,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_44.graph,
query_dense_4_45,25577,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_45.graph,
query_dense_4_46,19501,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_46.graph,
query_dense_4_47,13206,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_47.graph,
query_dense_4_48,17686,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_48.graph,
query_dense_4_49,26183,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_49.graph,
query_dense_4_5,10621,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_5.graph,
query_dense_4_50,4696,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_50.graph,
query_dense_4_51,11759,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_51.graph,
query_dense_4_52,5765,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_52.graph,
query_dense_4_53,5273,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_53.graph,
query_dense_4_54,21164,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_54.graph,
query_dense_4_55,6959,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_55.graph,
query_dense_4_56,42136,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_56.graph,
query_dense_4_57,7834,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_57.graph,
query_dense_4_58,10508,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_58.graph,
query_dense_4_59,20019,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_59.graph,
query_dense_4_6,7804,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_6.graph,
query_dense_4_60,12863,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_60.graph,
query_dense_4_61,10318,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_61.graph,
query_dense_4_62,13336,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_62.graph,
query_dense_4_63,17019,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_63.graph,
query_dense_4_64,7744,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_64.graph,
query_dense_4_65,24043,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_65.graph,
query_dense_4_66,11525,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_66.graph,
query_dense_4_67,12136,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_67.graph,
query_dense_4_68,15138,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_68.graph,
query_dense_4_69,19124,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_69.graph,
query_dense_4_7,7343,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_7.graph,
query_dense_4_70,14364,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_70.graph,
query_dense_4_71,22944,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_71.graph,
query_dense_4_72,6099,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_72.graph,
query_dense_4_73,12443,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_73.graph,
query_dense_4_74,10468,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_74.graph,
query_dense_4_75,14890,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_75.graph,
query_dense_4_76,19548,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_76.graph,
query_dense_4_77,15381,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_77.graph,
query_dense_4_78,12154,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_78.graph,
query_dense_4_79,6721,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_79.graph,
query_dense_4_8,10068,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_8.graph,
query_dense_4_80,9744,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_80.graph,
query_dense_4_81,11127,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_81.graph,
query_dense_4_82,6226,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_82.graph,
query_dense_4_83,12971,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_83.graph,
query_dense_4_84,12971,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_84.graph,
query_dense_4_85,11129,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_85.graph,
query_dense_4_86,16466,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_86.graph,
query_dense_4_87,26077,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_87.graph,
query_dense_4_88,6627,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_88.graph,
query_dense_4_89,8930,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_89.graph,
query_dense_4_9,16697,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_9.graph,
query_dense_4_90,16127,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_90.graph,
query_dense_4_91,8072,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_91.graph,
query_dense_4_92,11260,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_92.graph,
query_dense_4_93,19246,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_93.graph,
query_dense_4_94,8852,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_94.graph,
query_dense_4_95,10112,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_95.graph,
query_dense_4_96,23622,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_96.graph,
query_dense_4_97,5587,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_97.graph,
query_dense_4_98,5000,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_98.graph,
query_dense_4_99,8896,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_4_99.graph,
query_dense_8_1,33031231,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_1.graph,
query_dense_8_10,18239042,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_10.graph,
query_dense_8_100,10565198,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_100.graph,
query_dense_8_101,12915509,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_101.graph,
query_dense_8_102,9878702,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_102.graph,
query_dense_8_103,17768836,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_103.graph,
query_dense_8_104,5676072,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_104.graph,
query_dense_8_105,9993703,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_105.graph,
query_dense_8_106,8625067,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_106.graph,
query_dense_8_107,10105433,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_107.graph,
query_dense_8_108,16296996,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_108.graph,
query_dense_8_109,31766240,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_109.graph,
query_dense_8_11,41273112,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_11.graph,
query_dense_8_110,26456012,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_110.graph,
query_dense_8_111,8859614,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_111.graph,
query_dense_8_112,19457156,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_112.graph,
query_dense_8_113,4741191,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_113.graph,
query_dense_8_114,46105488,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_114.graph,
query_dense_8_115,22706107,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_115.graph,
query_dense_8_116,39767121,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_116.graph,
query_dense_8_117,1920421,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_117.graph,
query_dense_8_118,18412436,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_118.graph,
query_dense_8_119,5497619,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_119.graph,
query_dense_8_12,10844950,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_12.graph,
query_dense_8_120,27111798,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_120.graph,
query_dense_8_121,7694838,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_121.graph,
query_dense_8_122,15691468,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_122.graph,
query_dense_8_123,13557132,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_123.graph,
query_dense_8_124,6807883,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_124.graph,
query_dense_8_125,11943520,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_125.graph,
query_dense_8_126,28856917,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_126.graph,
query_dense_8_127,5183814,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_127.graph,
query_dense_8_128,9467424,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_128.graph,
query_dense_8_129,4537466,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_129.graph,
query_dense_8_13,49819579,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_13.graph,
query_dense_8_130,19756842,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_130.graph,
query_dense_8_131,23950342,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_131.graph,
query_dense_8_132,6143416,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_132.graph,
query_dense_8_133,22032913,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_133.graph,
query_dense_8_134,6332822,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_134.graph,
query_dense_8_135,17302021,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_135.graph,
query_dense_8_136,8391966,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_136.graph,
query_dense_8_137,4035417,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_137.graph,
query_dense_8_138,14872332,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_138.graph,
query_dense_8_139,11844295,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_139.graph,
query_dense_8_14,17060352,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_14.graph,
query_dense_8_140,6912805,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_140.graph,
query_dense_8_141,3200420,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_141.graph,
query_dense_8_142,35796533,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_142.graph,
query_dense_8_143,7516847,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_143.graph,
query_dense_8_144,23714047,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_144.graph,
query_dense_8_145,7878257,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_145.graph,
query_dense_8_146,22810696,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_146.graph,
query_dense_8_147,9205912,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_147.graph,
query_dense_8_148,15429631,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_148.graph,
query_dense_8_149,4196238,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_149.graph,
query_dense_8_15,37188449,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_15.graph,
query_dense_8_150,2899327,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_150.graph,
query_dense_8_151,11154759,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_151.graph,
query_dense_8_152,16422373,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_152.graph,
query_dense_8_153,21098227,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_153.graph,
query_dense_8_154,75563218,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_154.graph,
query_dense_8_155,4848448,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_155.graph,
query_dense_8_156,27593344,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_156.graph,
query_dense_8_157,31142255,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_157.graph,
query_dense_8_158,3928764,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_158.graph,
query_dense_8_159,29828867,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_159.graph,
query_dense_8_16,4263857,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_16.graph,
query_dense_8_160,5449950,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_160.graph,
query_dense_8_161,22148046,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_161.graph,
query_dense_8_162,7257668,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_162.graph,
query_dense_8_163,2582544,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_163.graph,
query_dense_8_164,59377620,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_164.graph,
query_dense_8_165,28528494,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_165.graph,
query_dense_8_166,6152288,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_166.graph,
query_dense_8_167,22496340,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_167.graph,
query_dense_8_168,6538148,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_168.graph,
query_dense_8_169,11269183,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_169.graph,
query_dense_8_17,2402384,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_17.graph,
query_dense_8_170,6203004,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_170.graph,
query_dense_8_171,9300579,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_171.graph,
query_dense_8_172,9132608,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_172.graph,
query_dense_8_173,7494712,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_173.graph,
query_dense_8_174,12733430,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_174.graph,
query_dense_8_175,89518274,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_175.graph,
query_dense_8_176,52798030,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_176.graph,
query_dense_8_177,17059234,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_177.graph,
query_dense_8_178,29759833,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_178.graph,
query_dense_8_179,54193964,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_179.graph,
query_dense_8_18,27853875,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_18.graph,
query_dense_8_180,12571278,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_180.graph,
query_dense_8_181,8718808,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_181.graph,
query_dense_8_182,12416291,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_182.graph,
query_dense_8_183,6315236,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_183.graph,
query_dense_8_184,8763256,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_184.graph,
query_dense_8_185,13911171,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_185.graph,
query_dense_8_186,5804632,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_186.graph,
query_dense_8_187,14217796,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_187.graph,
query_dense_8_188,11781733,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_188.graph,
query_dense_8_189,20704911,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_189.graph,
query_dense_8_19,47372019,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_19.graph,
query_dense_8_190,29118256,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_190.graph,
query_dense_8_191,64748419,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_191.graph,
query_dense_8_192,3193743,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_192.graph,
query_dense_8_193,26575270,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_193.graph,
query_dense_8_194,12516689,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_194.graph,
query_dense_8_195,3640196,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_195.graph,
query_dense_8_196,18088812,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_196.graph,
query_dense_8_197,16670836,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_197.graph,
query_dense_8_198,12120100,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_198.graph,
query_dense_8_199,5394736,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_199.graph,
query_dense_8_2,27620780,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_2.graph,
query_dense_8_20,19042747,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_20.graph,
query_dense_8_200,4384525,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_200.graph,
query_dense_8_21,12222648,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_21.graph,
query_dense_8_22,2830090,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_22.graph,
query_dense_8_23,12346667,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_23.graph,
query_dense_8_24,6090502,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_24.graph,
query_dense_8_25,12468684,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_25.graph,
query_dense_8_26,9600716,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_26.graph,
query_dense_8_27,2365538,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_27.graph,
query_dense_8_28,36348974,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_28.graph,
query_dense_8_29,4303256,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_29.graph,
query_dense_8_3,3416048,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_3.graph,
query_dense_8_30,6859112,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_30.graph,
query_dense_8_31,19958069,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_31.graph,
query_dense_8_32,19613355,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_32.graph,
query_dense_8_33,9951844,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_33.graph,
query_dense_8_34,13856479,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_34.graph,
query_dense_8_35,4635266,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_35.graph,
query_dense_8_36,11919288,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_36.graph,
query_dense_8_37,11726728,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_37.graph,
query_dense_8_38,8458224,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_38.graph,
query_dense_8_39,3545974,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_39.graph,
query_dense_8_4,23279036,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_4.graph,
query_dense_8_40,27316181,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_40.graph,
query_dense_8_41,3357800,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_41.graph,
query_dense_8_42,6175672,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_42.graph,
query_dense_8_43,9913141,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_43.graph,
query_dense_8_44,10519372,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_44.graph,
query_dense_8_45,8279438,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_45.graph,
query_dense_8_46,44849282,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_46.graph,
query_dense_8_47,9305351,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_47.graph,
query_dense_8_48,53041542,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_48.graph,
query_dense_8_49,7540815,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_49.graph,
query_dense_8_5,5507244,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_5.graph,
query_dense_8_50,7174491,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_50.graph,
query_dense_8_51,8576514,,ok,,/home/zxz/miniGU_experiment_master/experiment/patterns/truecard/dblp/query_dense_8_51.graph,
